S0,rho,T,r,lamda,vbar,eta,v0,Swap_Prices
88.51938759,0.230135012,0.143507764,0.694124338,0.42835208,0.505213778,0.304720606,0.291959377,0.300918498
93.2763968,0.237702374,0.224982731,0.189080366,0.376220919,0.297143167,0.170611717,0.336268905,0.338485513
119.3898331,0.255891596,0.483935456,0.795401609,0.890976888,0.437096381,0.279356646,0.305835848,0.33496454
91.13372966,0.238986013,0.566423928,0.695908908,0.566164428,0.157578826,0.052163962,0.619669757,0.556154849
87.57301458,0.189156929,0.341730941,0.674665771,0.809511504,0.451129192,0.152177233,0.608666935,0.590877023
96.51656926,0.15926047,0.685347843,0.34568603,0.601664374,0.568664792,0.318516049,0.419653205,0.449298536
118.940641,0.218594433,0.875752319,0.392022247,0.319085664,0.510279296,0.080883983,0.351565211,0.373139449
114.6869376,0.179172871,0.463122932,0.799497594,0.722283759,0.413044753,0.208625582,0.521723578,0.510267023
90.80306518,0.278947803,0.53490388,0.765170147,0.783630182,0.337917961,0.046172968,0.422617126,0.409801808
107.4825061,0.155456169,0.517076476,0.49594321,0.206833447,0.343452608,0.043388469,0.362525552,0.362884812
92.92549209,0.253293978,0.623098372,0.793846279,0.775304752,0.535556203,0.06804938,0.490706635,0.501115685
81.64768657,0.179646755,0.849789619,0.581959649,0.635944205,0.56373192,0.355303543,0.641629956,0.624645159
97.63696373,0.247118909,0.620398482,0.76278698,0.721595122,0.301194238,0.066922503,0.660323141,0.592765962
107.3840254,0.194910274,0.765414349,0.432697971,0.677752009,0.233636909,0.237880638,0.61586536,0.534131614
86.29933045,0.338159032,0.388941593,0.513333686,0.186756262,0.242198926,0.27369052,0.443785186,0.437648759
114.2964837,0.152881995,0.215633034,0.721908467,0.17474329,0.172969815,0.188972535,0.481756143,0.48016285
80.98400478,0.320246152,0.310550463,0.313275217,0.54719979,0.151822398,0.205316245,0.595695102,0.561426456
99.25098168,0.356705738,0.528815602,0.664629492,0.895256541,0.264011803,0.283743493,0.503382198,0.456834291
97.44194674,0.170788246,0.118814329,0.277705423,0.873463248,0.479723376,0.063322259,0.214939741,0.23561284
105.1377503,0.360200302,0.78848835,0.740975658,0.339940125,0.458302502,0.202444241,0.792147652,0.755917694
83.96854072,0.128254128,0.2964737,0.194697377,0.69819491,0.591796342,0.113937352,0.472718049,0.489610096
118.192271,0.136640604,0.324006656,0.52295147,0.363966391,0.145092243,0.284388852,0.412337883,0.400650582
107.1798822,0.135811362,0.710011569,0.693615033,0.416839556,0.445427971,0.207404471,0.234017496,0.265030091
83.58441805,0.382115968,0.10381468,0.75934344,0.218558082,0.389460364,0.121379714,0.297901926,0.302790429
104.6022162,0.392074438,0.744785026,0.323312581,0.749292227,0.533303533,0.347404992,0.552251441,0.549201213
93.10478207,0.390380196,0.214199792,0.298564799,0.373622256,0.508259153,0.133049156,0.293584556,0.307569745
93.07022318,0.267542254,0.710744813,0.75877903,0.406022029,0.320388813,0.031788854,0.441959257,0.427413234
118.3097807,0.133031276,0.630852832,0.499610874,0.810835067,0.586562858,0.335588281,0.16707305,0.260880591
107.8409596,0.277319408,0.442307886,0.491730829,0.430615155,0.531915742,0.122821019,0.531135513,0.533426548
113.7029812,0.20490886,0.412644232,0.63523475,0.360977586,0.396065664,0.28973393,0.150832203,0.171806648
83.8408186,0.328415963,0.467986727,0.256193943,0.24607296,0.307034638,0.113766218,0.428417279,0.424731232
118.9316779,0.297228769,0.975653796,0.313127965,0.293829366,0.383193427,0.28069171,0.614674818,0.585927669
91.54180516,0.389697059,0.220350468,0.787631151,0.222004468,0.598479984,0.222015666,0.235433583,0.248483462
112.7111411,0.279147531,0.67721634,0.22108905,0.211619656,0.158099885,0.120010036,0.242181081,0.236934227
95.65149471,0.227588299,0.765441524,0.492954452,0.225632103,0.177341427,0.048774154,0.419493293,0.40179846
97.12493123,0.205555541,0.938004306,0.573542061,0.795974428,0.257982753,0.15374796,0.574927365,0.481452985
115.5797988,0.145998867,0.536276251,0.403338789,0.503803326,0.312515542,0.272599324,0.267704573,0.273195658
93.79692354,0.267721854,0.870583199,0.687054469,0.30095204,0.577347633,0.109096927,0.436893376,0.455640584
111.3960585,0.186767752,0.375229925,0.34457315,0.132620376,0.396397656,0.148028333,0.216258436,0.222274155
101.4946367,0.32607901,0.935768534,0.544846495,0.789288936,0.580278641,0.279348714,0.367818771,0.431959433
88.81425168,0.16745205,0.366394203,0.235786168,0.547089394,0.35823779,0.240860182,0.372341129,0.372813176
91.08879646,0.255159912,0.953379484,0.16786148,0.308680162,0.391144568,0.335537233,0.377408145,0.380357698
115.5128215,0.191730196,0.438067452,0.504259199,0.317888717,0.307565364,0.035158561,0.135529125,0.148138887
84.1533077,0.367758848,0.884241488,0.352719149,0.237916348,0.336573159,0.189009739,0.664850819,0.634345217
81.41371439,0.134028011,0.776683502,0.573458872,0.608249586,0.522777663,0.245338752,0.610947638,0.595731775
89.95523783,0.281447657,0.212030224,0.718749605,0.786238754,0.220764117,0.084458857,0.529662865,0.510495479
84.53382754,0.32573343,0.210038437,0.337198235,0.718309885,0.407315652,0.297165139,0.726635371,0.717181015
88.01019808,0.116401326,0.31067937,0.715342715,0.345014244,0.330425412,0.336282353,0.637375807,0.624968516
110.7569865,0.268664597,0.825411598,0.490210677,0.530283554,0.202442986,0.087672518,0.786610155,0.674991622
114.7820777,0.301673593,0.367073404,0.48593352,0.72732166,0.43479117,0.088918035,0.569330877,0.555518271
85.50810917,0.377121463,0.220374891,0.231593563,0.687506196,0.364153461,0.356579167,0.299625244,0.307542005
81.91279513,0.272534594,0.54361068,0.409567496,0.284534579,0.369795824,0.044734187,0.473990322,0.469711952
111.639792,0.362559174,0.653755824,0.207184965,0.531586571,0.391036933,0.230480351,0.368404328,0.373916701
88.46430642,0.263644237,0.520781192,0.66216502,0.829718538,0.163881386,0.235660581,0.723572734,0.618756099
99.6563322,0.261817053,0.153630513,0.165300136,0.691252389,0.203413099,0.308938383,0.233482579,0.236173894
108.0270704,0.144087462,0.660613705,0.670442608,0.662902736,0.159325101,0.205939734,0.323691581,0.2947637
110.0237889,0.335308596,0.363561137,0.266510715,0.651594913,0.244124094,0.189766461,0.427104518,0.410340117
88.36659825,0.205358714,0.338569353,0.773127115,0.367546564,0.284276461,0.143250557,0.275651416,0.279328679
81.3623064,0.264137396,0.819574852,0.474080186,0.27715903,0.100805383,0.069589054,0.237449437,0.224094996
91.21656667,0.323647569,0.602486658,0.184966447,0.109513646,0.295509446,0.357670434,0.569328228,0.564313122
110.4765662,0.159670456,0.503407511,0.199880328,0.590884346,0.303054637,0.211006134,0.50796568,0.4839385
82.04877217,0.268889739,0.601389434,0.516320613,0.524992009,0.514564238,0.156080657,0.640410004,0.625059088
99.7927311,0.178585866,0.600345326,0.13003641,0.287155547,0.186257228,0.036905834,0.458502616,0.436946607
81.23317517,0.194066449,0.988264,0.58530637,0.420731293,0.385936057,0.186393357,0.143930604,0.188410681
88.97846701,0.256757535,0.786000585,0.283976605,0.286496303,0.128071503,0.172423245,0.765038545,0.699389172
116.6246881,0.245077208,0.654773411,0.533366998,0.641275469,0.160980811,0.313285974,0.272504997,0.252719751
118.2627817,0.139718632,0.632302806,0.456212865,0.467698712,0.123410536,0.21805408,0.441346877,0.399589762
117.580814,0.191584402,0.500936398,0.34685373,0.813994614,0.429701882,0.03426676,0.156013857,0.20551107
90.01293623,0.18948806,0.312771204,0.249868963,0.193725576,0.506426793,0.329080896,0.149305495,0.161753417
102.1819227,0.349718646,0.707427892,0.631295828,0.112081287,0.192557164,0.230964077,0.425273676,0.418284385
115.7102069,0.24047961,0.136562235,0.741297364,0.502002903,0.158519934,0.197267836,0.650687772,0.643980286
112.068432,0.334109123,0.862083505,0.324074463,0.458885478,0.391602848,0.159131794,0.491772282,0.474966219
97.74945238,0.262449216,0.323339124,0.710703241,0.414914107,0.59722234,0.28026753,0.737745888,0.731449675
111.13844,0.302079777,0.472918172,0.685537625,0.15501417,0.394065272,0.373686146,0.390331914,0.391960386
118.6536192,0.202032817,0.185385127,0.104329163,0.181776087,0.229205627,0.187074002,0.284528949,0.287672759
91.07529756,0.148642905,0.50376101,0.642547909,0.585696631,0.130148078,0.387947093,0.102527427,0.1084561
110.6411114,0.128571894,0.314058717,0.713754367,0.189113922,0.446051378,0.331980062,0.17517874,0.184825306
115.9416571,0.228370268,0.910788358,0.754807229,0.568042085,0.440161795,0.280964069,0.329433027,0.355656189
97.11271332,0.315593235,0.989232528,0.30676395,0.414401653,0.458535416,0.302065328,0.10265867,0.166605248
105.0789457,0.299322857,0.140417377,0.461198288,0.228831634,0.363340251,0.189652688,0.111273937,0.117200771
111.1152233,0.385549441,0.923948053,0.662138987,0.52366559,0.541681375,0.120369652,0.635196666,0.618789194
102.2405597,0.259856969,0.509438717,0.775685962,0.692911798,0.566443271,0.354752098,0.735030689,0.711176762
103.464878,0.139032814,0.646236329,0.532997494,0.428160302,0.431692277,0.246736781,0.7641497,0.72528512
94.74482248,0.340898364,0.438940563,0.792474281,0.601729426,0.128814339,0.188398577,0.762678908,0.691284935
104.1965124,0.264965768,0.387693992,0.20845957,0.81458697,0.502188926,0.071281484,0.126396203,0.180707727
112.7905989,0.275667226,0.637786026,0.611734842,0.28734581,0.374617078,0.394966614,0.796458277,0.763970972
102.2857197,0.225639278,0.521347836,0.523341996,0.237976513,0.236626895,0.243532792,0.344080082,0.337719753
112.9171413,0.227146627,0.454766281,0.550725236,0.279217598,0.118007998,0.087231261,0.667696187,0.637405421
95.58277267,0.307940134,0.292371479,0.71829848,0.591968638,0.300507865,0.068611206,0.441226318,0.433632009
87.15885139,0.273444346,0.933184679,0.629508061,0.569192601,0.475017132,0.355965028,0.117591291,0.197172934
85.96741723,0.371172989,0.936895676,0.107645215,0.870453485,0.123021883,0.113590173,0.27139749,0.224721878
95.08141513,0.390393115,0.338076689,0.660230849,0.851033753,0.264048147,0.089020477,0.645487878,0.596976134
116.3155409,0.199005854,0.365069347,0.139895751,0.207015006,0.188279412,0.14886148,0.133536916,0.136995086
83.11714226,0.278577883,0.885353216,0.718990294,0.531912395,0.453265498,0.392772088,0.346228725,0.368486293
112.5492844,0.192229719,0.901998248,0.466956613,0.196370284,0.565209535,0.03126664,0.78931836,0.771448058
104.3687112,0.319074365,0.200789349,0.286845096,0.811768565,0.43067003,0.329732039,0.762154278,0.743614653
88.80215386,0.327266949,0.777654205,0.184260301,0.853098416,0.280256948,0.095602931,0.195983632,0.21968154
100.6927063,0.288243908,0.221673481,0.141092626,0.38870574,0.375630882,0.389649739,0.424783319,0.429540403
115.4231433,0.105426549,0.663101921,0.51246069,0.656732636,0.150357375,0.192335548,0.718412431,0.610872707
97.72604146,0.225651277,0.486454262,0.131902065,0.468736503,0.452227762,0.383011722,0.238765212,0.262365133
83.34705752,0.302195411,0.224905507,0.323627779,0.542457071,0.301875703,0.317451201,0.628035861,0.616701577
118.0083153,0.305056712,0.604956178,0.623055931,0.31935248,0.408630087,0.036442104,0.725924087,0.699104007
80.40037622,0.154189794,0.432612416,0.103468506,0.210197183,0.553013682,0.341704259,0.546104102,0.545077804
89.90911005,0.154655886,0.686868862,0.595415932,0.714562736,0.387726775,0.156892401,0.370643919,0.375121035
113.7594264,0.187588042,0.797963968,0.452093784,0.419320705,0.555259313,0.218076322,0.125641784,0.190336278
117.9637512,0.220589262,0.792123046,0.303582613,0.672946408,0.38394291,0.314160781,0.652952814,0.593839054
89.69337437,0.20655096,0.337647933,0.310669585,0.258333258,0.400868476,0.207937486,0.420924401,0.420353277
83.24494797,0.101430211,0.609630203,0.565474068,0.382431631,0.433308993,0.203425049,0.214102766,0.238736785
90.36395942,0.172887432,0.649034836,0.733626864,0.243447478,0.476216778,0.128794649,0.194103928,0.21573429
85.79352138,0.333154592,0.111355187,0.343187391,0.761109834,0.254947324,0.245442709,0.444055381,0.435595549
104.0217908,0.293899075,0.169936228,0.143172614,0.716511737,0.502702971,0.375430481,0.442707035,0.454338681
82.93170793,0.267603602,0.949041061,0.404379169,0.255883349,0.197295424,0.26385209,0.47171077,0.439795123
107.8995675,0.294571526,0.632837896,0.175222612,0.153733139,0.306510805,0.282712772,0.358404147,0.355880532
83.14352072,0.116151533,0.904342772,0.552551417,0.219433212,0.51249706,0.246482953,0.728013318,0.711471289
87.59074476,0.114014401,0.384097112,0.157283767,0.456650826,0.235299905,0.192945022,0.67974152,0.647969253
119.0960021,0.261217461,0.129777563,0.529878306,0.301018146,0.54695558,0.268320323,0.468312523,0.478453283
114.9423727,0.274282494,0.498061034,0.203730183,0.456761301,0.41062055,0.148394235,0.433582174,0.433246196
114.3258929,0.297003643,0.856580555,0.683309325,0.253112056,0.266618751,0.346244314,0.118132966,0.134035266
92.64121921,0.117591843,0.364285598,0.642639315,0.661072486,0.417129919,0.206808849,0.563253558,0.550777811
95.48252321,0.207665568,0.479135585,0.789639263,0.500767189,0.471639115,0.280038113,0.270104975,0.295294551
91.29964305,0.283847195,0.84916589,0.514878248,0.283550748,0.512619051,0.297875496,0.438270569,0.448073807
86.78980153,0.171199258,0.27155054,0.747915507,0.894963477,0.505922913,0.396954936,0.21461387,0.249268587
98.36599255,0.357519423,0.727649041,0.520685126,0.602614369,0.345047409,0.166366196,0.17308361,0.206152128
83.19043475,0.377798794,0.571454294,0.390805926,0.418170504,0.317632684,0.128359789,0.341373313,0.339463247
82.33814919,0.267637167,0.335898877,0.120925297,0.150144733,0.182681062,0.346970707,0.639140827,0.632889711
90.8070596,0.228012052,0.110351846,0.47867543,0.235155429,0.361339127,0.045296426,0.519579653,0.533287689
90.38671623,0.18740872,0.48973976,0.235134086,0.865110003,0.176766191,0.045474602,0.254948333,0.24079069
107.2022907,0.194117679,0.550643816,0.396186614,0.89965843,0.230486507,0.314839485,0.434971783,0.393783766
88.45657525,0.131323283,0.74635525,0.638152683,0.159055352,0.154762921,0.17208895,0.7156457,0.68438937
94.27635211,0.194329245,0.86332572,0.46248696,0.123542377,0.566790436,0.132383283,0.45886621,0.46584564
107.1724365,0.119755236,0.401640065,0.282003153,0.271417657,0.309101341,0.397683708,0.618128639,0.603823665
111.7044995,0.147601764,0.335621842,0.209589744,0.47398008,0.184750822,0.082534954,0.529103929,0.50704992
109.1151931,0.32648921,0.435195587,0.122499685,0.47911126,0.129785944,0.030395444,0.415093672,0.389662481
80.42266694,0.326792311,0.353943394,0.351967919,0.678523273,0.272748955,0.06515891,0.547506857,0.517743356
100.6189753,0.383910728,0.42950757,0.235657061,0.185384809,0.193223356,0.249505932,0.535677156,0.524255554
109.0258709,0.229586076,0.829323504,0.215431071,0.855647628,0.407420379,0.259545603,0.75159772,0.65813248
105.14324,0.313840133,0.902012146,0.246583037,0.458384396,0.225640577,0.327886693,0.762517187,0.665071905
117.1584006,0.266004667,0.678320947,0.485654308,0.627828594,0.1190114,0.170159797,0.60045869,0.514444493
93.05899096,0.331593161,0.581902525,0.151214139,0.691101308,0.246684314,0.389528961,0.726178847,0.64588767
103.6074573,0.172871353,0.799912117,0.73783734,0.820629349,0.163064532,0.183513563,0.731877036,0.581888322
86.96089279,0.311877868,0.829665636,0.224013482,0.152540814,0.139944872,0.083186863,0.103259541,0.105570357
81.53478935,0.127184196,0.420175378,0.712111996,0.341780039,0.546056205,0.392339033,0.67939051,0.67568557
84.24479857,0.392458201,0.354915198,0.555186598,0.356581971,0.221263745,0.159224646,0.381344421,0.373000943
96.75181692,0.108082148,0.454786379,0.31682441,0.506524406,0.301222653,0.338484825,0.361476513,0.356789265
84.19327103,0.342065113,0.678611002,0.755430754,0.566683525,0.589469036,0.18272399,0.406724472,0.438812313
102.7195418,0.310761096,0.285561057,0.524722179,0.802018416,0.298259622,0.177901773,0.547401598,0.527025988
118.8848976,0.126608567,0.65250689,0.256444179,0.56736214,0.192519753,0.127440608,0.438067792,0.398705967
86.55478864,0.245794028,0.728677487,0.652166882,0.235950614,0.118309812,0.032727317,0.469962075,0.443585816
117.9788403,0.267513075,0.873945419,0.799145746,0.401147816,0.594678668,0.216186012,0.548841454,0.555757876
89.84921804,0.383864129,0.228572906,0.207744249,0.33674922,0.581795088,0.079388706,0.798294865,0.79635625
82.52652012,0.358338884,0.638626047,0.753459753,0.882488312,0.127549622,0.059400819,0.661383367,0.539099897
98.81773246,0.327372475,0.248835079,0.353247007,0.849553727,0.117088266,0.322848844,0.613467939,0.569295145
117.2166154,0.16286124,0.100907323,0.513856578,0.305584945,0.408967658,0.186578896,0.441678764,0.446113185
100.4743852,0.180787303,0.798844841,0.389934011,0.488575311,0.258834959,0.212628849,0.381613945,0.360446885
116.0766547,0.36942988,0.450917355,0.18300466,0.111227888,0.478212781,0.047935449,0.384065102,0.388861434
106.0086116,0.212594452,0.693326748,0.593222876,0.37465735,0.491322791,0.063574902,0.590045093,0.580933953
96.73517898,0.323628118,0.564590463,0.312526623,0.12502628,0.406812586,0.231422521,0.295259331,0.299092373
109.556193,0.173061751,0.314196232,0.237207414,0.114691326,0.524517047,0.306763937,0.258696792,0.263699792
102.727436,0.242117291,0.287233722,0.340206503,0.38625121,0.392152263,0.252570564,0.698704046,0.685476972
113.8513902,0.340921756,0.526713684,0.578929128,0.491111681,0.171982722,0.076277483,0.563493409,0.519412275
119.9005089,0.39188228,0.621150311,0.569748811,0.34736582,0.532685059,0.317679011,0.460878638,0.469842368
84.17769768,0.156867793,0.571662129,0.364603237,0.174250078,0.140592791,0.345932115,0.26124246,0.255776154
81.61094925,0.357669723,0.192981789,0.198905816,0.489759173,0.261594713,0.152148474,0.231526336,0.235909183
102.9626704,0.129654143,0.812439504,0.697511974,0.427040099,0.562695762,0.383031892,0.51582522,0.525644878
110.1211849,0.29868515,0.376621637,0.105533583,0.661634735,0.54593811,0.341355793,0.129457037,0.178889553
91.3745385,0.117043149,0.332105625,0.592626796,0.216921389,0.527482402,0.211972415,0.113230615,0.128849846
81.15538866,0.338925929,0.840584833,0.105970266,0.643965789,0.531900297,0.045170305,0.411861621,0.441120668
90.19911231,0.120002989,0.131628573,0.566010082,0.760439151,0.39321714,0.346250361,0.439727836,0.439132377
108.561257,0.167662689,0.68185546,0.630831422,0.713391562,0.36398556,0.386245042,0.121497633,0.173490473
95.61247718,0.38989917,0.109747515,0.237840568,0.709160401,0.192902128,0.327513376,0.12079987,0.126755742
103.0978538,0.227530303,0.245859464,0.472387337,0.256078288,0.4204795,0.245330781,0.239584824,0.249215718
89.83946694,0.331162535,0.371702729,0.1975268,0.790348537,0.427159741,0.098596608,0.494434129,0.489289433
80.77168706,0.219486025,0.36494968,0.615501082,0.55041187,0.270360081,0.299574405,0.68473659,0.652117967
92.5189273,0.136526426,0.772062618,0.762282293,0.437934682,0.245363204,0.231381994,0.73894534,0.665348385
106.632724,0.11588715,0.463259534,0.275471372,0.758387765,0.109415746,0.137672352,0.569092017,0.500109157
98.807135,0.360534118,0.930065248,0.327649932,0.586658517,0.157405656,0.078421603,0.392385882,0.339175489
88.81207996,0.297294,0.458103953,0.768753261,0.276754234,0.45036895,0.350450757,0.394326835,0.398750159
96.26333041,0.298228078,0.847931634,0.675146764,0.165573378,0.134632403,0.163533365,0.106776496,0.109062834
102.5078063,0.227319922,0.645899479,0.699661794,0.898110715,0.477887889,0.356735363,0.393816553,0.416664021
113.3217528,0.255894556,0.100361039,0.58763017,0.390208853,0.451140878,0.307610162,0.713280122,0.713975633
119.1703124,0.285093455,0.518673812,0.593084347,0.169535743,0.512839906,0.140333169,0.356873132,0.365548481
106.9950577,0.200617416,0.959306521,0.534085541,0.789635586,0.335182948,0.332041575,0.169098855,0.218958836
119.2387326,0.324654479,0.9675258,0.488679071,0.846784351,0.39888704,0.181170692,0.33727388,0.357231158
98.44499767,0.156898468,0.522762663,0.471074451,0.54630758,0.318865909,0.102037097,0.159161819,0.18085386
85.24351389,0.263069146,0.72625999,0.277651424,0.572704662,0.475772927,0.116036318,0.438669553,0.444584078
101.7997836,0.365609054,0.861472051,0.614615485,0.659664448,0.270884113,0.109282912,0.280442364,0.277671524
95.22598973,0.236637512,0.805971528,0.656222689,0.831630289,0.385612908,0.385647184,0.737810437,0.642388381
88.06985288,0.358725443,0.234032618,0.199308138,0.175307004,0.472677298,0.152524117,0.23358651,0.242511848
98.03031775,0.199246544,0.629635754,0.782808434,0.274014152,0.356583818,0.164911477,0.192936661,0.207103815
85.310416,0.395669928,0.398496987,0.304272493,0.294315317,0.473175149,0.324004765,0.613066164,0.606697071
96.79607095,0.343058078,0.79516267,0.156312846,0.143753379,0.543431646,0.216002404,0.314620423,0.327708276
90.85376147,0.210965597,0.782325788,0.381787863,0.223575384,0.463337976,0.356289548,0.230789211,0.250040042
86.57112374,0.256354411,0.824776834,0.590332487,0.222598398,0.420280207,0.030814658,0.272646792,0.286839605
101.2562391,0.358511823,0.423434375,0.420383782,0.102096847,0.572750528,0.210630108,0.612851437,0.615258842
95.04232437,0.169402372,0.788566065,0.125650612,0.758047452,0.228779925,0.303690789,0.610053623,0.51668791
116.6013765,0.259319791,0.653096259,0.724143881,0.657489451,0.383341933,0.394984329,0.437083459,0.429489705
96.33978349,0.295486211,0.744189202,0.118542641,0.845775586,0.501716856,0.385965727,0.314347817,0.36330617
110.2432443,0.335416044,0.124202928,0.290569226,0.518303786,0.114552221,0.337301621,0.70684191,0.693560793
88.93312057,0.182311826,0.615621675,0.773145654,0.813203383,0.102353565,0.091407057,0.175041822,0.159508252
98.05778449,0.296807102,0.101665903,0.107137636,0.445926992,0.389969257,0.317294676,0.167167468,0.17591144
89.479945,0.37428346,0.162711851,0.372081314,0.623254917,0.568323392,0.229071151,0.540587151,0.541755513
97.44781794,0.319229889,0.571184249,0.413390236,0.429755772,0.376026802,0.217545258,0.336851102,0.342727179
96.11208095,0.137948996,0.319919056,0.190946735,0.724319858,0.252679093,0.293187204,0.451398335,0.433565194
87.4452575,0.162903574,0.307167965,0.512599592,0.887600151,0.506206123,0.176056634,0.48719037,0.492876344
106.5345919,0.187457223,0.276288325,0.36602103,0.634646542,0.56314775,0.289238573,0.277296162,0.303523428
116.9835003,0.219184498,0.178568317,0.765925481,0.595230143,0.513523697,0.217029054,0.180159673,0.201577747
102.0348845,0.107444705,0.687665803,0.510187798,0.159343281,0.296058148,0.196381115,0.417769824,0.411558024
101.0130551,0.147436804,0.395240672,0.666351742,0.626606926,0.284566837,0.152096911,0.516855445,0.493595372
94.030689,0.280410403,0.244675125,0.117833174,0.791036152,0.492298216,0.370344634,0.703157666,0.69203906
116.6521892,0.149706727,0.115074828,0.415769095,0.899084754,0.405305743,0.389660197,0.223047781,0.239952428
98.88034154,0.277094892,0.686594682,0.715380814,0.375553688,0.422181458,0.130466144,0.49601166,0.487894515
107.550105,0.198093161,0.387117752,0.403964281,0.873414005,0.281948468,0.151108456,0.391869138,0.37782783
113.1726774,0.312166077,0.381930039,0.380915758,0.785075195,0.338887048,0.117609687,0.546550255,0.51981376
112.7240462,0.220911725,0.461461583,0.600150013,0.229350751,0.211082164,0.228072207,0.623406596,0.60300479
105.8614758,0.186797761,0.903860742,0.797389796,0.655711848,0.599608986,0.378653369,0.239995384,0.328804089
115.5608816,0.329326598,0.881619554,0.709810055,0.814346103,0.167574757,0.222699287,0.121422259,0.134750505
97.03332619,0.173301246,0.321229583,0.636763169,0.267493133,0.224690054,0.382203996,0.216261257,0.219225989
91.44649817,0.140905575,0.735787648,0.401366341,0.715077317,0.53238424,0.346204401,0.638603268,0.616505281
110.5818876,0.256461258,0.976784375,0.449868021,0.581451097,0.114108844,0.196518545,0.253092983,0.219981306
108.0029028,0.33437424,0.66389656,0.710052927,0.875932681,0.591496519,0.043308981,0.541673814,0.55441549
110.1358285,0.242849723,0.11845298,0.66356488,0.872663599,0.255680682,0.27491047,0.338371053,0.345293532
115.5127483,0.156087876,0.329868663,0.136790587,0.262642448,0.227225543,0.160059569,0.749110988,0.729111291
84.60823005,0.239510413,0.473477417,0.326522101,0.113595581,0.109291983,0.280922311,0.436260293,0.42922307
111.4364018,0.341621903,0.727411475,0.268339416,0.236478557,0.118481198,0.04782887,0.18514541,0.179885924
98.89339798,0.237421342,0.247305264,0.479527614,0.444639631,0.250545479,0.125285875,0.511994926,0.500138206
93.60783906,0.231433385,0.838332714,0.258017102,0.41799131,0.352061191,0.252195739,0.624247891,0.581271567
81.51789671,0.232383085,0.489886165,0.60014136,0.300533398,0.375070954,0.330549468,0.662356001,0.644435776
104.6881415,0.301020322,0.52866585,0.727263294,0.769712293,0.336277464,0.038253543,0.64089727,0.58826613
88.78329711,0.254859138,0.230268583,0.671045939,0.864163128,0.497194451,0.249114131,0.29633212,0.314853103
83.94265203,0.318960668,0.611038077,0.268967205,0.657373668,0.253716069,0.318618232,0.563288253,0.511294135
80.15946423,0.310132286,0.167998666,0.471462264,0.231211516,0.261371272,0.301191194,0.335765179,0.336718147
99.08810705,0.23129984,0.998612268,0.518251356,0.341786617,0.452343094,0.30341949,0.728773905,0.688647694
119.5060389,0.377629781,0.906508638,0.443335494,0.722892114,0.28444223,0.096800291,0.650451996,0.553732989
96.77554578,0.356529094,0.634653595,0.543630772,0.568851643,0.275471095,0.376871992,0.5552099,0.514702011
101.897817,0.146249965,0.654912559,0.572958082,0.402123925,0.341434597,0.337022257,0.231608526,0.246034404
95.08056232,0.321741096,0.698511249,0.508426782,0.140110392,0.354504669,0.299079678,0.163351805,0.172359156
82.3410409,0.337599028,0.545187289,0.785530289,0.694052193,0.219458858,0.337647677,0.792225433,0.698997782
116.3616677,0.394058277,0.727331638,0.275428764,0.148036057,0.244681038,0.28525238,0.119063431,0.12535805
85.35094179,0.175827556,0.155888573,0.580569533,0.564306865,0.330153739,0.170287678,0.657138927,0.647164515
111.1650072,0.149850832,0.176804594,0.6017923,0.214411436,0.470743209,0.162706254,0.22580565,0.233160165
86.79662933,0.304261956,0.946349147,0.606576026,0.393450845,0.581292617,0.183072808,0.310670943,0.356076568
108.3573083,0.301041766,0.984437385,0.532951144,0.627385512,0.381216509,0.396405063,0.601618496,0.545652763
117.8040672,0.17744813,0.944728762,0.200357608,0.645520693,0.279555307,0.173732647,0.129934495,0.167922224
108.6436977,0.387294293,0.870785505,0.64737675,0.491538738,0.435020751,0.290310795,0.480198991,0.472515474
83.34140707,0.250608348,0.971922514,0.762783668,0.364613055,0.494818613,0.190032752,0.281560272,0.316056529
115.8605381,0.294554484,0.354756992,0.53049185,0.478529789,0.217880952,0.378322143,0.470740121,0.452641872
92.24334924,0.141538421,0.251463128,0.616307002,0.797114642,0.275255249,0.284495993,0.689152392,0.654175277
82.39621997,0.247635852,0.667291926,0.790351234,0.581500405,0.407009149,0.107671411,0.78607887,0.721849626
96.7689322,0.360228369,0.458670084,0.261655064,0.827203794,0.117144752,0.393929668,0.338847072,0.303295136
97.33080502,0.182777579,0.935684064,0.744610662,0.334902074,0.466937736,0.393022745,0.327801372,0.349341302
84.70641727,0.344134822,0.698850639,0.718297049,0.394881645,0.15484246,0.262629387,0.306288507,0.288000782
109.445878,0.250657484,0.966640326,0.476187264,0.506469452,0.366955865,0.371055572,0.119358832,0.170862918
117.5563187,0.295884374,0.574883617,0.284011234,0.562577444,0.456347874,0.149384872,0.530080278,0.52276528
89.909837,0.334798832,0.181510291,0.50565807,0.370601946,0.415026057,0.19709983,0.4584058,0.464697981
93.70990853,0.14580893,0.778813507,0.629878594,0.223224101,0.559655319,0.078750682,0.710836745,0.699423812
116.6629561,0.339011274,0.848674672,0.267856728,0.726189542,0.590781193,0.282791925,0.669354886,0.652151509
112.6076997,0.238802725,0.241579059,0.317717192,0.746764705,0.200424248,0.281621637,0.519732389,0.499184945
99.17290746,0.291796062,0.907259841,0.451331733,0.706937155,0.538896525,0.304195222,0.286968512,0.353635486
81.28773708,0.174570813,0.361278508,0.432295928,0.252257565,0.106104848,0.362234418,0.71961166,0.692842092
